ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
0062720465,Self-Editing for Fiction Writers,Renni Browne,1994,HarperResource,http://images.amazon.com/images/P/0062720465.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0062720465.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0062720465.01.LZZZZZZZ.jpg
0590226533,"The Winter of Red Snow: The Revolutionary War Diary of Abigail Jane Stewart, Valley Forge, Pennsylvania, 1777 (Dear America)",Kristiana Gregory,1996,Scholastic,http://images.amazon.com/images/P/0590226533.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590226533.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590226533.01.LZZZZZZZ.jpg
0553289586,FACE ON/MILK CARTON,CAROLINE B. COONEY,1991,Starfire,http://images.amazon.com/images/P/0553289586.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553289586.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553289586.01.LZZZZZZZ.jpg
0684809001,The FIRST TIME,Cher,1998,Simon &amp; Schuster,http://images.amazon.com/images/P/0684809001.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684809001.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684809001.01.LZZZZZZZ.jpg
0609600575,Dogs Never Lie About Love: Reflections on the Emotional World of Dogs,Jeffrey Moussaieff Masson,1997,Random House Inc,http://images.amazon.com/images/P/0609600575.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0609600575.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0609600575.01.LZZZZZZZ.jpg
0373055552,"Matchmaker, Matchmaker (Desire, 555)",Donna Carlisle,1990,Silhouette,http://images.amazon.com/images/P/0373055552.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373055552.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373055552.01.LZZZZZZZ.jpg
0345282140,Blue Adept,Piers Anthony,1982,Ballantine Books,http://images.amazon.com/images/P/0345282140.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345282140.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345282140.01.LZZZZZZZ.jpg
0373707347,"Amy  (Sisters) (Harlequin Super Romances, No 734)",Lin Sutherland,1997,Harlequin,http://images.amazon.com/images/P/0373707347.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373707347.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373707347.01.LZZZZZZZ.jpg
0671035959,Soldier of Light,John de Lancie,1999,Atria,http://images.amazon.com/images/P/0671035959.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671035959.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671035959.01.LZZZZZZZ.jpg
0505523752,Dark Gold,Christine Feehan,2000,Love Spell,http://images.amazon.com/images/P/0505523752.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0505523752.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0505523752.01.LZZZZZZZ.jpg
0916397769,The Civil Disobedience Handbook: A Brief History and Practical Advice for the Politically Disenchanted,James Tracy,2001,Manic D Press,http://images.amazon.com/images/P/0916397769.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0916397769.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0916397769.01.LZZZZZZZ.jpg
0899198589,Dream Science,Thomas Palmer,1990,Houghton Mifflin,http://images.amazon.com/images/P/0899198589.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0899198589.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0899198589.01.LZZZZZZZ.jpg
0515135739,Eleventh Hour: An FBI Thriller (FBI Thriller (Jove Paperback)),Catherine Coulter,2004,Jove Books,http://images.amazon.com/images/P/0515135739.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515135739.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515135739.01.LZZZZZZZ.jpg
0876305168,In Quest of the Mythical Mate: A Developmental Approach to Diagnosis and Treatment in Couples Therapy,Ellyn Bader,1988,Brunner/Mazel Publisher,http://images.amazon.com/images/P/0876305168.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0876305168.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0876305168.01.LZZZZZZZ.jpg
0553584375,No One to Trust,IRIS JOHANSEN,2003,Bantam,http://images.amazon.com/images/P/0553584375.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553584375.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553584375.01.LZZZZZZZ.jpg
0671039873,"Falling Stars (Andrews, V. C. Shooting Stars.)",V.C. Andrews,2001,Pocket,http://images.amazon.com/images/P/0671039873.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671039873.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671039873.01.LZZZZZZZ.jpg
0743464842,Devil May Care : A Novel,Sheri McInnis,2003,Atria Books,http://images.amazon.com/images/P/0743464842.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743464842.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743464842.01.LZZZZZZZ.jpg
1580050972,No Touch Monkey: And Other Travel Lessons Learned Too Late (Adventura Books Series),Ayun Halliday,2003,Seal Press (WA),http://images.amazon.com/images/P/1580050972.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1580050972.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1580050972.01.LZZZZZZZ.jpg
3492231888,"Viskovitz, du bist ein Tier. Fabelhafte Liebesgeschichten.",Alessandro Boffa,2001,Piper,http://images.amazon.com/images/P/3492231888.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3492231888.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3492231888.01.LZZZZZZZ.jpg
0394832876,The Giant Book of Strange but True Sports Stories,Howard Liss,1976,Random House Children's Books,http://images.amazon.com/images/P/0394832876.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394832876.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394832876.01.LZZZZZZZ.jpg
0553253204,Passin' Through,Louis L'Amour,1985,Bantam Books,http://images.amazon.com/images/P/0553253204.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553253204.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553253204.01.LZZZZZZZ.jpg
0553142070,Warriors Path,Louis Lamour,0,Bantam Doubleday Dell,http://images.amazon.com/images/P/0553142070.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553142070.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553142070.01.LZZZZZZZ.jpg
0440212200,Snapshot/a Carlotta Carlyle Novel,Linda Barnes,1994,Dell Publishing Company,http://images.amazon.com/images/P/0440212200.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440212200.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440212200.01.LZZZZZZZ.jpg
0671628933,LIFETIME,Scott Sommer,1986,Pocket,http://images.amazon.com/images/P/0671628933.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671628933.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671628933.01.LZZZZZZZ.jpg
0743435257,Gust Front,John Ringo,2002,Baen,http://images.amazon.com/images/P/0743435257.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743435257.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743435257.01.LZZZZZZZ.jpg
0394502949,Cosmos,Carl Sagan,1980,Random House,http://images.amazon.com/images/P/0394502949.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394502949.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394502949.01.LZZZZZZZ.jpg
0451170725,You'll Never Eat Lunch in This Town Again,Julia Phillips,1992,Signet Book,http://images.amazon.com/images/P/0451170725.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451170725.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451170725.01.LZZZZZZZ.jpg
0811805905,All Smiles,Bruce Velick,1995,Chronicle Books,http://images.amazon.com/images/P/0811805905.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0811805905.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0811805905.01.LZZZZZZZ.jpg
0425182673,"Cybernation (Tom Clancy's Net Force, No. 6)",Steve Perry,2001,Berkley Publishing Group,http://images.amazon.com/images/P/0425182673.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425182673.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425182673.01.LZZZZZZZ.jpg
0140444254,"Three Theban Plays, The",Sophocles,2000,Penguin USA (Paper),http://images.amazon.com/images/P/0140444254.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140444254.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140444254.01.LZZZZZZZ.jpg
0324025424,Accounting,Carl S. Warren,2001,South-Western College Pub,http://images.amazon.com/images/P/0324025424.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0324025424.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0324025424.01.LZZZZZZZ.jpg
0553264206,"Spring Fever (Sweet Valley High, Super Edition)",Kate William,1987,Sweet Valley,http://images.amazon.com/images/P/0553264206.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553264206.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553264206.01.LZZZZZZZ.jpg
0449912051,The Patron Saint of Liars,Ann Patchett,1996,Ballantine Books,http://images.amazon.com/images/P/0449912051.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449912051.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449912051.01.LZZZZZZZ.jpg
0440495962,The Witch of Blackbird Pond (Yearling Newbery),ELIZABETH GEORGE SPEARE,1987,Yearling,http://images.amazon.com/images/P/0440495962.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440495962.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440495962.01.LZZZZZZZ.jpg
0140089128,Wide Sargasso Sea,Jean Rhys,0,Penguin Putnam~trade,http://images.amazon.com/images/P/0140089128.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140089128.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140089128.01.LZZZZZZZ.jpg
037321720X,Timeless Love (By Request 2'S) (By Request 2's),Kasey Michaels,2001,Silhouette,http://images.amazon.com/images/P/037321720X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037321720X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037321720X.01.LZZZZZZZ.jpg
0373097158,"Mr. Macho Meets His Match (Silhouette Special Edition, No. 715)",Barbara Faith,1991,Silhouette,http://images.amazon.com/images/P/0373097158.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373097158.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373097158.01.LZZZZZZZ.jpg
0515131210,Shattered,Dick Francis,2001,Jove Books,http://images.amazon.com/images/P/0515131210.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515131210.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515131210.01.LZZZZZZZ.jpg
0935696008,"Monster Manual (Advanced Dungeons and Dragons, 1st edition)",Gary Gygax,1977,Tsr Inc,http://images.amazon.com/images/P/0935696008.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0935696008.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0935696008.01.LZZZZZZZ.jpg
0786906162,"The Dawning of a New Age (Dragonlance Dragons of a New Age, Vol. 1)",Jean Rabe,1996,TSR,http://images.amazon.com/images/P/0786906162.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786906162.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786906162.01.LZZZZZZZ.jpg
3492238696,Balzac und die kleine chinesische Schneiderin.,Dai Sijie,2003,Piper,http://images.amazon.com/images/P/3492238696.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3492238696.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3492238696.01.LZZZZZZZ.jpg
0399137912,Charms for the Easy Life,Kaye Gibbons,1993,Putnam Publishing Group,http://images.amazon.com/images/P/0399137912.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399137912.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399137912.01.LZZZZZZZ.jpg
0141306556,Toad Rage (Down to Earth S.),Morris Gleitzman,2000,Puffin,http://images.amazon.com/images/P/0141306556.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0141306556.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0141306556.01.LZZZZZZZ.jpg
345307369X,Die TeppichvÃ?Â¶lker. Roman.,Terry Pratchett,1994,Heyne,http://images.amazon.com/images/P/345307369X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/345307369X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/345307369X.01.LZZZZZZZ.jpg
0446527432,Secret Sanction,Brian Haig,2001,Warner,http://images.amazon.com/images/P/0446527432.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446527432.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446527432.01.LZZZZZZZ.jpg
3492229417,Der trÃ?Â¤umende Delphin. Eine magische Reise zu dir selbst.,Sergio Bambaren,1999,Piper,http://images.amazon.com/images/P/3492229417.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3492229417.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3492229417.01.LZZZZZZZ.jpg
3404142497,Protector.,Thomas Gifford,1999,LÃ?Â¼bbe,http://images.amazon.com/images/P/3404142497.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3404142497.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3404142497.01.LZZZZZZZ.jpg
0684804212,MOSES SUPPOSES,Ellen Currie,1995,Scribner Paper Fiction,http://images.amazon.com/images/P/0684804212.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684804212.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684804212.01.LZZZZZZZ.jpg
0449227847,"Twist of Fate: The Locket (The Blackstone Chronicles, No 2)",John Saul,1997,Fawcett Books,http://images.amazon.com/images/P/0449227847.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449227847.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449227847.01.LZZZZZZZ.jpg
0684836270,EXQUISITE CORPSE,Poppy Z. Brite,1997,Touchstone,http://images.amazon.com/images/P/0684836270.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684836270.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684836270.01.LZZZZZZZ.jpg
0312979649,The Beach Club : A Novel,Elin Hilderbrand,2001,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312979649.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312979649.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312979649.01.LZZZZZZZ.jpg
0061099279,King's Oak,Anne Rivers Siddons,1991,HarperTorch,http://images.amazon.com/images/P/0061099279.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061099279.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061099279.01.LZZZZZZZ.jpg
0373250398,The Princess-in-Training Manual/Divas Don't Fake It,Jacqueline de Soignee,2003,Red Dress Ink,http://images.amazon.com/images/P/0373250398.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373250398.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373250398.01.LZZZZZZZ.jpg
0425195899,Irish Born,Nora Roberts,2003,Berkley Publishing Group,http://images.amazon.com/images/P/0425195899.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425195899.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425195899.01.LZZZZZZZ.jpg
0373710143,"My Montana Home (Big Sky Country) (Harlequin Superromance, No. 1014)",Ellen James,2001,Harlequin,http://images.amazon.com/images/P/0373710143.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373710143.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373710143.01.LZZZZZZZ.jpg
0717283208,Prince and the Pauper Walt Disney,Disney,1993,Stoddart+publishing,http://images.amazon.com/images/P/0717283208.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0717283208.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0717283208.01.LZZZZZZZ.jpg
1881273156,The Five Love Languages: Five Love Languages,Gary Chapman,2005,Moody Publishers,http://images.amazon.com/images/P/1881273156.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1881273156.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1881273156.01.LZZZZZZZ.jpg
0786003146,Blood Crimes,Fred Rosen,1996,Pinnacle Books,http://images.amazon.com/images/P/0786003146.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786003146.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786003146.01.LZZZZZZZ.jpg
0553295284,Otherness,David Brin,1994,Bantam,http://images.amazon.com/images/P/0553295284.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553295284.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553295284.01.LZZZZZZZ.jpg
0316154059,City of Bones,Michael Connelly,2002,Warner Books,http://images.amazon.com/images/P/0316154059.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316154059.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316154059.01.LZZZZZZZ.jpg
068483670X,LOVE AND HOUSES,Marti Leimbach,1997,Simon &amp; Schuster,http://images.amazon.com/images/P/068483670X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/068483670X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/068483670X.01.LZZZZZZZ.jpg
1558321055,The Nursing Mother's Companion,Kathleen Huggins,1995,Natl Book Network,http://images.amazon.com/images/P/1558321055.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558321055.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558321055.01.LZZZZZZZ.jpg
044084696X,House of Dies Drear,Virginia Hamilton,0,Bantam Doubleday Dell,http://images.amazon.com/images/P/044084696X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044084696X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044084696X.01.LZZZZZZZ.jpg
0375405445,Founding Brothers: The Revolutionary Generation,JOSEPH J. ELLIS,2000,Knopf,http://images.amazon.com/images/P/0375405445.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375405445.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375405445.01.LZZZZZZZ.jpg
0316899992,"River, Cross My Heart",Breena Clarke,1999,Little Brown and Company,http://images.amazon.com/images/P/0316899992.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316899992.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316899992.01.LZZZZZZZ.jpg
0849916739,The Wounded Spirit,Frank Peretti,2000,W Publishing Group,http://images.amazon.com/images/P/0849916739.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0849916739.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0849916739.01.LZZZZZZZ.jpg
0140266445,Love You to Bits and Pieces: Life With David Helfgott,Gillian Helfgott,1997,Penguin Books,http://images.amazon.com/images/P/0140266445.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140266445.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140266445.01.LZZZZZZZ.jpg
0440473098,Purple Climbing Days (Kids of the Polk Street School),Patricia Reilly Giff,1985,Yearling Books,http://images.amazon.com/images/P/0440473098.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440473098.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440473098.01.LZZZZZZZ.jpg
037371128X,The Secret Daughter  (Raising Cane),Roz Denny Fox,2003,Harlequin,http://images.amazon.com/images/P/037371128X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037371128X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037371128X.01.LZZZZZZZ.jpg
0440242002,Bleachers,JOHN GRISHAM,2004,Dell,http://images.amazon.com/images/P/0440242002.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440242002.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440242002.01.LZZZZZZZ.jpg
042515999X,The Solitaire Mystery,Jostein Gaarder,1997,Berkley Publishing Group,http://images.amazon.com/images/P/042515999X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042515999X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042515999X.01.LZZZZZZZ.jpg
0449213757,Surfacing,Margaret Atwood,1987,Fawcett Books,http://images.amazon.com/images/P/0449213757.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449213757.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449213757.01.LZZZZZZZ.jpg
0553583611,Fatal,MICHAEL PALMER,2003,Bantam,http://images.amazon.com/images/P/0553583611.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553583611.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553583611.01.LZZZZZZZ.jpg
1575668807,Maggie Needs an Alibi,Kasey Michaels,2003,Kensington Publishing Corporation,http://images.amazon.com/images/P/1575668807.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1575668807.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1575668807.01.LZZZZZZZ.jpg
0505524805,Night Games (Love Spell Timeswept Romance),Nina Bangs,2002,Love Spell,http://images.amazon.com/images/P/0505524805.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0505524805.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0505524805.01.LZZZZZZZ.jpg
0451185501,Bone Deep,Darian North,1996,Onyx Books,http://images.amazon.com/images/P/0451185501.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451185501.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451185501.01.LZZZZZZZ.jpg
